position,id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
47,1kn8Jj0i9IwyO3yDgDyUSR,Somebody to Love,George Michael,0.333,0.863,7,-6.918,1,0.0515,0.0518,0,0.972,0.384,110.162,audio_features,spotify:track:1kn8Jj0i9IwyO3yDgDyUSR,https://api.spotify.com/v1/tracks/1kn8Jj0i9IwyO3yDgDyUSR,https://api.spotify.com/v1/audio-analysis/1kn8Jj0i9IwyO3yDgDyUSR,318867,1
48,0BzhS74ByIVlyz8BedHaYi,Innuendo - Remastered 2011,Queen,0.346,0.728,1,-5.747,1,0.0451,0.187,0.00379,0.344,0.174,74.939,audio_features,spotify:track:0BzhS74ByIVlyz8BedHaYi,https://api.spotify.com/v1/tracks/0BzhS74ByIVlyz8BedHaYi,https://api.spotify.com/v1/audio-analysis/0BzhS74ByIVlyz8BedHaYi,393027,4
49,5sICkBXVmaCQk5aISGR3x1,Enter Sandman,Metallica,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,audio_features,spotify:track:5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,https://api.spotify.com/v1/audio-analysis/5sICkBXVmaCQk5aISGR3x1,331267,4
50,70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
51,3h7NZT1CATbn4GqUs51vwf,Door De Wind,Miss Montreal,0.579,0.0945,3,-18.377,1,0.0396,0.705,4.27e-06,0.0817,0.353,123.994,audio_features,spotify:track:3h7NZT1CATbn4GqUs51vwf,https://api.spotify.com/v1/tracks/3h7NZT1CATbn4GqUs51vwf,https://api.spotify.com/v1/audio-analysis/3h7NZT1CATbn4GqUs51vwf,170277,4
52,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,Phil Collins,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
53,7MJQ9Nfxzh8LPZ9e9u68Fq,Lose Yourself,Eminem,0.689,0.735,2,-4.545,1,0.267,0.00922,0.00072,0.365,0.059,171.403,audio_features,spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/tracks/7MJQ9Nfxzh8LPZ9e9u68Fq,https://api.spotify.com/v1/audio-analysis/7MJQ9Nfxzh8LPZ9e9u68Fq,320627,4
54,28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
55,3q0a21nZ31rOAk5p3UQaRG,Het Dorp,Wim Sonneveld,0.368,0.32,7,-16.267,1,0.0437,0.752,0.000351,0.103,0.462,111.762,audio_features,spotify:track:3q0a21nZ31rOAk5p3UQaRG,https://api.spotify.com/v1/tracks/3q0a21nZ31rOAk5p3UQaRG,https://api.spotify.com/v1/audio-analysis/3q0a21nZ31rOAk5p3UQaRG,194400,4
56,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4
57,6fnachl7fIn5dqIjakfJ57,School,Supertramp,0.366,0.468,4,-14.514,0,0.0826,0.537,0.0283,0.0664,0.0506,90.281,audio_features,spotify:track:6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/tracks/6fnachl7fIn5dqIjakfJ57,https://api.spotify.com/v1/audio-analysis/6fnachl7fIn5dqIjakfJ57,335286,4
58,2KVMuEgVOyOkxxx0xEFNMS,Impossible (Orchestral Version) [Live at Abbey Road],Nothing But Thieves,0.383,0.647,5,-6.186,1,0.0365,0.0593,5.31e-06,0.0987,0.112,82.963,audio_features,spotify:track:2KVMuEgVOyOkxxx0xEFNMS,https://api.spotify.com/v1/tracks/2KVMuEgVOyOkxxx0xEFNMS,https://api.spotify.com/v1/audio-analysis/2KVMuEgVOyOkxxx0xEFNMS,250185,4
59,1M2nd8jNUkkwrc1dgBPTJz,Angels,Robbie Williams,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95e-06,0.1,0.236,150.22,audio_features,spotify:track:1M2nd8jNUkkwrc1dgBPTJz,https://api.spotify.com/v1/tracks/1M2nd8jNUkkwrc1dgBPTJz,https://api.spotify.com/v1/audio-analysis/1M2nd8jNUkkwrc1dgBPTJz,265000,4
60,1Umw3vhysHBodpBFpFsVgK,God Only Knows,The Beach Boys,0.433,0.469,6,-9.853,0,0.032,0.156,0,0.0479,0.334,115.876,audio_features,spotify:track:1Umw3vhysHBodpBFpFsVgK,https://api.spotify.com/v1/tracks/1Umw3vhysHBodpBFpFsVgK,https://api.spotify.com/v1/audio-analysis/1Umw3vhysHBodpBFpFsVgK,175787,4
61,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
62,6suU8oBlW4O2pg88tOXgHo,Under Pressure,Queen,0.672,0.699,2,-7.831,1,0.0475,0.395,0,0.094,0.46,113.737,audio_features,spotify:track:6suU8oBlW4O2pg88tOXgHo,https://api.spotify.com/v1/tracks/6suU8oBlW4O2pg88tOXgHo,https://api.spotify.com/v1/audio-analysis/6suU8oBlW4O2pg88tOXgHo,244485,4
63,4N0fzRX3T7QkOecp3pkWpp,With Or Without You,U2,0.546,0.537,2,-7.44,1,0.0268,0.000135,0.287,0.125,0.0923,109.908,audio_features,spotify:track:4N0fzRX3T7QkOecp3pkWpp,https://api.spotify.com/v1/tracks/4N0fzRX3T7QkOecp3pkWpp,https://api.spotify.com/v1/audio-analysis/4N0fzRX3T7QkOecp3pkWpp,296227,4
64,2bcC9Xyi40wnI7Od5uch31,Iron Sky,Paolo Nutini,0.387,0.626,1,-7.134,0,0.0344,0.242,0.0012,0.11,0.316,139.724,audio_features,spotify:track:2bcC9Xyi40wnI7Od5uch31,https://api.spotify.com/v1/tracks/2bcC9Xyi40wnI7Od5uch31,https://api.spotify.com/v1/audio-analysis/2bcC9Xyi40wnI7Od5uch31,373133,4
65,63T7DJ1AFDD6Bn8VzG6JE8,Paint It, Black,The Rolling Stones,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
